4.500000000000000000e+01 1.227964027905780085e+03 8.308533310839484598e-02 5.032599971212031384e-04 1.290412199595824205e+00
4.600000000000000000e+01 1.245577638678711082e+03 8.924815486777701312e-02 5.259702292015896270e-04 1.172373384237616722e+00
4.700000000000000000e+01 1.263369557399975292e+03 9.567472949473156130e-02 5.491832026558615644e-04 1.043637584488041226e+00
4.800000000000000000e+01 1.281313075107020268e+03 1.023679125845847887e-01 5.728979666908710694e-04 9.032659327363854462e-01
4.900000000000000000e+01 1.299396339631178535e+03 1.093298164216463669e-01 5.971135389059069060e-04 7.503938784289160280e-01
5.000000000000000000e+01 1.317674353922398268e+03 1.165736953568794476e-01 6.218289174134148181e-04 5.842958142369787389e-01
5.100000000000000000e+01 1.336206113328882338e+03 1.241115200308584160e-01 6.470430942030686635e-04 4.045737122227553995e-01
5.200000000000000000e+01 1.354940301195710617e+03 1.319456705767081961e-01 6.727550653738826637e-04 2.119377127242194347e-01
5.300000000000000000e+01 1.373807307956138402e+03 1.400727864562706093e-01 6.989638445121967554e-04 7.165096053545360992e-03
5.400000000000000000e+01 1.392789521945235265e+03 1.484902496041520525e-01 7.256684747765775956e-04 -2.098259902960438184e-01
5.500000000000000000e+01 1.411884187523367245e+03 1.571969272936024620e-01 7.528680408855807984e-04 -4.394870043188230380e-01
5.600000000000000000e+01 1.431204391592585125e+03 1.661857247452718234e-01 7.805616807985297839e-04 -6.827876627487146077e-01
5.700000000000000000e+01 1.450851179079106942e+03 1.754524419601821150e-01 8.087485969466116920e-04 -9.402059421818743656e-01
5.800000000000000000e+01 1.470781444964984303e+03 1.849958309817122393e-01 8.374280672656250150e-04 -1.211417616689502763e+00
5.900000000000000000e+01 1.490907513003402073e+03 1.948153865060255063e-01 8.665994556627669735e-04 -1.495810958507938659e+00
6.000000000000000000e+01 1.511208560876706997e+03 2.049031747412522475e-01 8.962622208472220122e-04 -1.792358228872479087e+00
6.100000000000000000e+01 1.531691446575858208e+03 2.152523469991787508e-01 9.264159277632020781e-04 -2.100211573484052074e+00
6.200000000000000000e+01 1.552362327925277214e+03 2.258603953401641662e-01 9.570602528888649341e-04 -2.419599304235348303e+00
6.300000000000000000e+01 1.573240186212784238e+03 2.367266398630357149e-01 9.881949936119736964e-04 -2.751033617214581284e+00
6.400000000000000000e+01 1.594329144514464360e+03 2.478496578902441849e-01 1.019820074341782137e-03 -3.095019262415198202e+00
6.500000000000000000e+01 1.615655609400778758e+03 2.592302553621630978e-01 1.051935552667890338e-03 -3.452120400390664923e+00
6.600000000000000000e+01 1.637257735671244063e+03 2.708620969326938632e-01 1.084541623415343501e-03 -3.822840207026001025e+00
6.700000000000000000e+01 1.659116678886085083e+03 2.827370237176660694e-01 1.117638623491529464e-03 -4.206598561643494882e+00
6.800000000000000000e+01 1.681195629402889381e+03 2.948434498400430703e-01 1.151227033822568120e-03 -4.602538939863782375e+00
6.900000000000000000e+01 1.703450347611496909e+03 3.071720182770357743e-01 1.185307482471212965e-03 -5.009834520706791139e+00
7.000000000000000000e+01 1.725851448999981358e+03 3.197141152538844344e-01 1.219880744969289174e-03 -5.427851611895373019e+00
7.100000000000000000e+01 1.748376898785741105e+03 3.324638926579108200e-01 1.254947744552675770e-03 -5.856285031193886326e+00
7.200000000000000000e+01 1.771138062770981151e+03 3.454169068028865031e-01 1.290509551563416915e-03 -6.295972806480156336e+00
7.300000000000000000e+01 1.794246228226774747e+03 3.585677656218738685e-01 1.326567381620291858e-03 -6.747821486643229782e+00
7.400000000000000000e+01 1.817708684097206515e+03 3.719051350448108195e-01 1.363122593345410163e-03 -7.211667936185080841e+00
7.500000000000000000e+01 1.841525289624779816e+03 3.854169389128067058e-01 1.400176684361301507e-03 -7.687014743512496473e+00
7.600000000000000000e+01 1.865650671848734419e+03 3.990891661754560893e-01 1.437731289256365423e-03 -8.173299396629637670e+00
7.700000000000000000e+01 1.889962529797867091e+03 4.129119492088375587e-01 1.475788172532338906e-03 -8.669164138480246251e+00
7.800000000000000000e+01 1.914449325843515453e+03 4.268742284727728431e-01 1.514349224756813108e-03 -9.174278082314987870e+00
7.900000000000000000e+01 1.939158948187117403e+03 4.409656882856340943e-01 1.553416456660215890e-03 -9.688607481505151497e+00
8.000000000000000000e+01 1.964116999120851688e+03 4.551760140595439430e-01 1.592991992605426871e-03 -1.021226716414022739e+01
8.100000000000000000e+01 1.989350185703786337e+03 4.694945039896894490e-01 1.633078064656300760e-03 -1.074511474821629697e+01
8.200000000000000000e+01 2.014867351353988852e+03 4.839103896550730477e-01 1.673677005094668761e-03 -1.128672182004004654e+01
8.300000000000000000e+01 2.040641302755395600e+03 4.984110298861062494e-01 1.714791239893932858e-03 -1.183677417652687325e+01
8.400000000000000000e+01 2.066667131282485116e+03 5.129845277174632789e-01 1.756423281784584610e-03 -1.239466049467605302e+01
8.500000000000000000e+01 2.092932499729668052e+03 5.276182447859566471e-01 1.798575722545665834e-03 -1.296014088468449010e+01
8.600000000000000000e+01 2.119430339599335639e+03 5.423018044229871437e-01 1.841251226216843563e-03 -1.353257962984350726e+01
8.700000000000000000e+01 2.146130087551751785e+03 5.570219869326166195e-01 1.884452522957023824e-03 -1.411146617614235410e+01
8.800000000000000000e+01 2.173013877562405014e+03 5.717663487725208604e-01 1.928182401550307184e-03 -1.469626556336611145e+01
8.900000000000000000e+01 2.200093557289801083e+03 5.865224480946620300e-01 1.972443703416904958e-03 -1.528651713686769220e+01
9.000000000000000000e+01 2.227373546444401654e+03 6.012733877956815132e-01 2.017239316786568863e-03 -1.588190883267492204e+01
9.100000000000000000e+01 2.254864908591653602e+03 6.160061731440015231e-01 2.062572171308568823e-03 -1.648191077056431908e+01
9.200000000000000000e+01 2.282568139522916681e+03 6.307063283055814873e-01 2.108445233239441240e-03 -1.708631026712312817e+01
9.300000000000000000e+01 2.310497807445896342e+03 6.453595657546280506e-01 2.154861500891051395e-03 -1.769460254242790853e+01
9.400000000000000000e+01 2.338646196340322149e+03 6.599538284475026106e-01 2.201824001384726330e-03 -1.830657998072290482e+01
9.500000000000000000e+01 2.367027876145442860e+03 6.744740900279377893e-01 2.249335787158952913e-03 -1.892173786404311286e+01
9.600000000000000000e+01 2.395635132735490970e+03 6.889068118841078503e-01 2.297399934061319926e-03 -1.953964579137905844e+01
9.700000000000000000e+01 2.424467681388074197e+03 7.032377146881958474e-01 2.346019539715149278e-03 -2.015987339683588786e+01
9.800000000000000000e+01 2.453532666841558694e+03 7.174517784380595176e-01 2.395197722734752205e-03 -2.078199035130402805e+01
9.900000000000000000e+01 2.482807521590857959e+03 7.315354710009246419e-01 2.444937622729763914e-03 -2.140549208063579201e+01
1.000000000000000000e+02 2.512306821076135293e+03 7.454774909839674280e-01 2.495242400982759963e-03 -2.202987405083466044e+01
1.010000000000000000e+02 2.542022856906522975e+03 7.592635679215997691e-01 2.546115241695070044e-03 -2.265463176974854420e+01
1.020000000000000000e+02 2.571955350276105492e+03 7.728720052937915197e-01 2.597559354550049195e-03 -2.327948363927555420e+01
